Actual,Predicted
3.48,3.2732592
3.01,2.9183552
3.33,2.9236703
3.62,4.063302
3.37,2.9524534
3.03,3.0018137
3.26,2.438381
3.94,3.281632
2.53,2.6344228
2.56,4.208504
3.72,3.0317338
2.79,2.9470801
3.23,2.5836668
3.34,2.4884534
3.46,3.2616744
3.28,3.259933
3.36,2.5854928
3.55,3.8389714
3.13,2.7228134
3.64,3.325456
3.52,2.6335082
3.56,2.4293885
3.26,4.1988173
3.06,3.4284172
3.67,2.7347634
3.47,2.9410021
3.72,3.759547
3.82,4.007716
3.55,2.6918163
2.9,3.839318
3.45,2.750451
3.61,3.9915001
3.44,2.6509268
3.79,3.7304688
3.11,3.2923646
3.92,3.2522697
3.32,3.8848002
2.47,2.730503
3.9,3.7244933
3.95,3.086296
3.47,2.4769418
3.03,2.9174259
3.71,2.6111
3.92,2.5037968
3.17,4.147968
2.78,2.7387478
3.68,3.0900626
2.84,4.1575103
3.09,2.4868734
3.59,2.6871755
3.64,2.6744237
3.41,3.9032
3.96,4.1778507
3.49,4.1340184
3.93,4.3026066
3.51,2.5904248
3.35,2.6726148
3.72,2.4414299
3.37,3.8356054
3.38,3.1297915
3.2,3.8090303
3.58,3.4600046
3.96,4.0705643
3.71,2.7427797
3.73,4.2061768
3.39,2.982638
3.53,3.2582703
3.32,2.4188883
2.16,4.1613207
3.72,4.1692004
3.24,2.594718
2.74,2.8742814
3.19,3.866176
3.19,4.143812
3.9,4.1536965
3.22,4.213972
3.71,3.4289596
3.19,2.4364257
2.81,3.928067
2.04,2.6060057
3.94,3.887829
2.84,2.4684021
3.51,4.0676203
3.37,4.127152
3.79,2.4970388
3.6,3.2331676
3.26,4.068502
3.46,4.1393113
3.34,3.2573962
3.93,3.5294886
3.49,2.4572673
3.78,4.196585
2.82,2.4278069
3.48,2.754223
3.15,3.8260014
2.67,2.7042754
3.47,2.7826767
3.53,3.818227
3.19,3.7193196
3.44,2.4946322
2.88,2.7160087
3.63,2.7019958
3.67,4.1412077
3.35,2.4146566
3.19,3.142232
3.54,4.1339545
3.69,3.4518418
3.02,2.601719
3.67,4.0676994
3.35,2.536284
2.94,3.3677611
3.71,2.848975
3.36,4.0367436
2.51,2.465475
2.56,2.3848426
3.26,2.734771
3.71,3.1709766
2.98,2.5517192
3.32,2.4785042
2.88,2.4610558
3.94,3.7515478
2.96,3.6222718
3.9,4.202074
3.12,2.6261647
3.57,2.9453208
2.46,3.0206132
3.05,2.8620267
3.78,3.2090297
3.58,2.6960583
2.95,4.1965146
3.94,3.961663
3.64,2.6857185
3.36,3.0635927
3.29,3.4324043
3.81,4.0544186
3.97,2.6923733
3.23,3.8840969
2.74,2.8968668
3.06,3.1892784
2.38,4.1269217
3.41,3.8775237
3.82,2.947082
3.49,2.4686294
3.09,2.6135464
3.85,4.220205
3.08,3.663177
3.38,2.7701766
2.46,3.8522508
3.86,3.6463063
3.7,2.913944
3.68,3.9746082
3.61,3.4340107
3.21,2.4783068
3.48,3.8873384
3.24,2.7025557
2.99,3.669159
3.48,3.0883782
2.09,2.4676063
3.83,3.9532063
3.75,4.0570173
3.59,2.6428325
3.49,3.231613
3.57,2.6451018
3.41,2.4958327
2.71,2.3685124
3.92,3.4493492
3.24,2.6012836
3.79,2.6387143
3.76,3.9857514
3.04,4.0279217
2.91,2.6102862
3.61,3.8061001
3.53,2.7645652
2.82,2.699542
3.32,4.189164
3.2,3.8444536
3.35,3.912637
3.78,4.0425534
3.65,3.0878677
3.6,2.8944654
3.41,3.905564
3.59,2.9749076
3.15,4.0358114
3.9,4.165374
3.94,2.6743588
3.01,3.1206586
3.71,4.1995587
3.89,3.325454
2.9,3.1336477
3.51,2.450905
3.97,3.96054
3.12,4.0217805
3.03,4.169521
3.65,3.84505
3.26,3.027737
3.26,2.9868054
3.51,2.701612
3.37,3.1762962
3.95,3.2764401
3.96,2.7136984
3.41,3.6809955
2.62,2.668434
