Actual,Predicted
2.86,3.3153594
3.32,3.3016388
3.38,3.4073732
2.74,3.2771204
3.46,3.312965
3.83,3.3998606
2.94,3.2985613
3.4,3.3498569
3.15,3.3494384
3.07,3.3461645
3.63,3.438875
3.54,3.376405
3.67,3.4468787
3.48,3.3575609
3.54,3.3930862
3.65,3.3514934
3.39,3.3105516
3.04,3.354026
3.04,3.263128
3.51,3.3776407
3.43,3.3923824
2.64,3.268014
3.06,3.3132548
3.4,3.3994493
2.97,3.392251
3.72,3.420846
2.87,3.223286
2.95,3.358978
3.51,3.4123175
3.74,3.3579702
3.22,3.4563923
3.36,3.3366134
2.35,3.2040915
3.7,3.4600985
3.67,3.386927
2.81,3.3567197
3.71,3.2594097
3.31,3.3613193
3.83,3.5306773
3.36,3.315691
3.52,3.3990643
3.16,3.3015738
3.66,3.3904529
2.93,3.295301
3.63,3.35066
3.76,3.3676426
3.96,3.424535
3.92,3.4137874
3.72,3.4185746
3.6,3.4048464
3.4,3.381443
3.21,3.3618019
3.81,3.3125875
3.95,3.4011252
3.01,3.3741357
3.14,3.2955232
3.25,3.3936546
3.94,3.4524062
3.44,3.4117773
3.25,3.2783968
3.62,3.3766348
3.88,3.4240882
2.86,3.2996671
3.29,3.35891
3.61,3.420505
2.77,3.3335083
3.39,3.360714
3.77,3.456307
2.92,3.3277206
3.25,3.3141835
3.52,3.372907
3.35,3.4001732
2.67,3.2757204
3.68,3.3498096
3.44,3.3714616
2.99,3.3173335
3.46,3.4276383
2.81,3.3234491
3.86,3.4353454
3.08,3.2654846
3.46,3.443293
3.84,3.4196835
3.65,3.4472682
3.75,3.3915513
3.46,3.409104
3.71,3.3816817
2.46,3.2799494
3.77,3.4022305
3.91,3.4472868
2.96,3.2578182
3.26,3.3761654
3.67,3.4585683
3.38,3.3479567
2.91,3.3284397
3.34,3.340314
3.77,3.3585682
3.35,3.316229
3.29,3.3592808
3.35,3.3619998
1.49,3.149347
3.87,3.4414387
3.62,3.3851974
3.33,3.352394
3.58,3.4300945
2.95,3.2578561
2.39,3.3576515
3.97,3.4413016
3.51,3.4257994
3.54,3.4015896
3.42,3.4009197
2.55,3.3111548
3.65,3.3030546
2.66,3.2579203
3.64,3.4693859
3.67,3.2843142
3.26,3.3735013
3.08,3.3803704
3.56,3.3632033
3.16,3.3565748
3.03,3.2927332
3.63,3.452564
3.16,3.2247949
3.25,3.332362
3.06,3.3392653
3.52,3.2477403
3.65,3.4502163
3.68,3.3756504
2.35,3.0635972
3.52,3.411523
3.3,3.299294
3.46,3.2253256
3.3,3.3351476
3.29,3.3712063
3.4,3.3994708
3.57,3.3536415
3.58,3.3596616
3.05,3.3310664
3.65,3.3261127
3.0,3.2457938
3.51,3.4123845
3.76,3.414687
