,Actual,Predicted
21379,3.9638196286472147,3.9681185260415077
38023,3.47,3.4861235432326794
13910,2.5600129870129873,2.577710309997201
20972,2.6330357142857146,2.6397289484739304
36685,3.1955384615384617,3.092114331200719
6148,3.4442857142857144,-940148.7763442285
35013,3.889615384615385,3.7544642724096775
12308,3.8423809523809522,3.4699699357151985
26066,3.8759375,3.765315368771553
29235,3.52041095890411,3.8775397799909115
37392,3.1783720930232557,51323840.50522226
34707,3.4742307692307692,3.468067940324545
2383,3.7851299283154125,3.7498982027173042
6815,3.633448275862069,3.7714838795363903
11780,3.1063636363636364,2.6623606011271477
3863,3.3906410256410253,3.344247844070196
15051,3.857466666666667,3.611203607171774
29593,3.1990000000000003,934619872.9761201
23428,3.3036842105263156,3.4121871069073677
8939,2.698095238095238,2.9961884692311287
9236,3.7948333333333335,3.698580000549555
32808,3.8,3.963508766144514
35451,3.8851724137931036,3.926245577633381
17437,2.997809606769537,3.1502731181681156
38391,3.5970833333333334,-940148.5406788122
21570,3.3206521739130435,3.458630643785
26517,3.0139175257731954,2.8708774000406265
30360,3.0055384615384613,3.1339478008449078
19147,3.7682608695652173,2.6913733426481485
5206,2.559913043478261,2.499455550685525
10427,3.4598181818181817,3.4731943868100643
36999,3.657638888888889,3.6132582649588585
10192,2.817977537168714,264765265.2881866
18031,3.7091666666666665,3.7486344762146473
31788,3.565034965034965,3.5484278947114944
5708,2.451771430313376,2.6550903916358948
34689,3.215653935185185,2.883478444069624
20341,3.898611111111111,3.7422172240912914
26477,3.463913043478261,3.5560292080044746
9200,3.8754166666666667,3.813112834468484
6510,3.6538461538461537,3.541461583226919
4089,2.7555555555555555,2.5660214740782976
31569,3.2699319727891156,3.0307267867028713
11256,3.0223459715639813,3.1921954415738583
2212,3.3855263157894737,3.641106765717268
12543,3.594666666666667,3.382810663431883
19309,3.102292490118577,3.0526320226490498
21517,3.641153846153846,3.75666768476367
12240,3.1296023965141613,3.609771214425564
3315,3.7399999999999998,-13469618.628945544
32506,3.6229999999999998,2.667795702815056
470,3.744333333333334,3.8414570223540068
7099,3.264583333333334,3.5099432598799467
18830,3.04264,3.095387004315853
22658,3.2146938775510208,3.2926800195127726
11248,3.542093023255814,3.651383252814412
38163,3.545151515151515,3.5590868275612593
12477,3.8750943396226414,3.7918419800698757
19303,2.828955240665767,3.265449106693268
13295,3.668918918918919,3.8386798910796642
14715,2.9705900948366706,3.1454884242266417
27905,3.493540294246816,3.7002036329358816
22023,3.729040404040404,3.726858612149954
1160,3.8127999999999997,3.6600843369960785
30934,3.729069767441861,3.6338017731904984
11623,2.842873563218391,2.7308791633695364
27803,3.678,3.7155743949115276
12789,3.7881818181818185,3.3759501799941063
15575,3.2873563218390807,3.5012164674699306
32462,3.4757142857142855,650037231.8092372
35135,3.7478787878787876,-608523147.8175204
24757,3.6374242424242427,-381403745.992531
10305,2.5557777777777777,2.9422258399426937
32817,3.9545454545454546,22192341.36204829
10119,3.0536766072092156,-229074645.37210697
18573,3.2518867924528303,3.0459577534347773
20684,3.764583333333333,3.445578210055828
38398,3.6074999999999995,3.3864709697663784
14652,3.1582142857142856,3.219842355698347
36961,3.440714285714286,599511783.3078588
3561,3.514583333333333,3.2825938425958157
1176,2.8331818181818185,2.9326527062803507
6624,3.711363636363636,3.4186622388660908
1657,2.3532915360501567,2.5622684210538864
36470,3.9310344827586206,-214572340.8556289
13508,3.6063636363636364,3.330067653208971
37522,3.196568627450981,3.358799921348691
36481,3.9065624999999997,3.7428295202553272
19834,2.72,3.0995867028832436
13544,3.5279166666666666,3.8548785969614983
19943,3.483225806451613,12512680.182865681
29865,2.474076797385621,2.757628507912159
21902,3.1739130434782616,3.299962306395173
26136,3.7519588744588743,-940148.4271353129
35689,3.2996202531645573,3.2502360343933105
5741,3.2471428571428573,3.3132666163146496
37982,3.9695454545454543,4.016957186162472
32910,3.8626086956521735,3.722823366522789
18301,3.360833333333334,3.3232167046517134
17918,3.295285714285714,3.5573403239250183
11710,3.1641999999999997,3.2227793224155903
249,3.5159677419354836,90722871.00816578
28111,3.4935688405797105,-940148.8906715643
10334,2.1355555555555554,1.4264899380505085
13705,3.7736,3.1039316467940807
23723,3.7628571428571425,3.848090160638094
3020,3.7075757575757575,3.8414069302380085
11977,3.8475,3.8081838823854923
36241,3.7459974424552427,3.8328909054398537
19339,3.6917857142857144,-60369127.90314008
17520,3.4,3.0531956367194653
33079,3.411470588235294,3.611832382157445
26937,3.4562962962962964,3.4702657591551542
26348,3.941486486486487,3.991832723841071
1135,3.3207999999999998,3.490580476820469
3138,3.5714285714285716,-940148.73942158
28406,3.558632478632479,3.82967397198081
17311,2.8246491228070174,2.910709297284484
29831,3.382777777777777,3.4704308845102787
30188,3.6404965753424654,3.2544046863913536
23014,3.9068,3.8206478860229254
36315,3.775116279069767,3.277047660201788
34634,3.7533333333333334,3.802479712292552
20004,3.412857142857143,2.982521530240774
10406,3.3976190476190475,3.6634641736745834
6795,3.319130434782609,3.3202401120215654
27941,3.4448888888888893,12512680.00264581
24937,3.4557142857142855,3.3634920231997967
24746,2.884615384615385,2.9487368427217007
5820,3.0133333333333336,3.1545203290879726
15351,3.2780165289256193,3.1898720264434814
26600,3.3912209302325578,3.3435118794441223
15079,3.6877419354838707,3.461473450064659
13559,3.7227083333333337,3.610848680138588
2068,3.561363636363636,162003108.75408196
29878,3.0869565217391304,2.9769917726516724
32643,3.6867647058823527,3.4297457598149776
19865,3.6565197956577267,3.5953412670642138
7336,2.936153846153847,3.225953245535493
36628,3.7641666666666667,-98744518.63328443
202,3.311186440677966,149369541.17350447
14921,2.7186518518518517,-940149.0511900205
14659,1.6634375000000003,2.1361742671579123
2087,3.1546238095238097,3.2727188654243946
5157,3.7204,3.7327259443700314
21986,3.7142857142857144,3.637466061860323
29111,3.7877272727272726,372049723.85596704
28662,3.7659259259259263,3.885225933045149
33862,3.412831059390048,3.062102861702442
28569,3.7667999999999995,3.7004142068326473
24324,3.435506125080593,3.5714766420423985
8332,2.8628571428571425,3.0546304769814014
10589,3.050869565217391,3.1894031036645174
22571,3.196153846153846,3.389043338596821
4643,2.7431818181818177,3.531020611524582
19253,2.781636363636364,2.8085149116814137
9647,2.663513513513514,2.909519938752055
16361,3.742075471698113,3.2407018691301346
30904,3.6676470588235297,877500751.1778964
33507,2.9238461538461538,3.0005757976323366
18848,2.9076923076923076,3.332047715783119
9454,2.038392857142857,2.094723042100668
16514,2.842456140350877,2.807278521358967
38613,3.752878787878788,3.8188536651432514
18971,3.3913999999999995,3.200984951108694
13502,2.569310344827586,-461965287.85686713
10283,3.522432432432432,3.488558443263173
1119,3.885,3.6558540146797895
37369,3.3556666666666666,3.277226861566305
36706,3.875478927203065,-940148.5684744064
28032,3.6254999999999997,3.7323231250047684
38139,3.9776666666666665,3.9765190966427326
2688,3.6156410256410254,-673140188.3082165
27277,3.9615384615384617,314366780.82657546
28618,3.430533333333333,3.2166699171066284
16842,2.846538461538461,3.3410158716142178
5947,2.9866115702479337,2.885140672326088
2745,3.0842760180995477,2.9701618291437626
30889,3.603513513513514,3.6163493432104588
28552,3.935483870967742,3.8892465233802795
37409,2.926111111111111,3.068942194804549
894,3.586206896551724,3.450744828209281
37100,3.6796296296296296,16719754.449945059
19956,3.8295615384615385,3.7962020710110664
28394,3.298571428571428,3.039129599928856
19481,2.9996428571428573,3.40704339556396
13637,2.8640559228650133,2.8158401176333427
2456,3.8058333333333336,3.192719914019108
37129,3.2705840773809527,2.9609299302101135
33286,3.4926190476190477,3.8498067557811737
19317,2.570847457627118,-940149.442737706
32387,3.879090909090909,3.819668021053076
3451,3.0082113821138208,2.906980440020561
25622,3.7707692307692304,-149722229.5850196
2756,3.792083333333333,3.6546418219804764
7066,3.6796153846153845,12512680.14568643
37546,3.261272727272727,3.200802283361554
37084,3.401794871794872,3.270040065050125
29571,2.799523809523809,2.5653442181646824
4793,3.7083333333333335,3.755582496523857
31150,3.815772005772006,3.6924441754817963
12748,3.7154166666666666,3.4879842046648264
34240,3.7319540229885058,3.4493195563554764
38039,3.5527027027027023,3.478885570541024
37525,3.228181818181818,-940148.5246759467
29265,3.443103448275862,3.1147361621260643
31202,3.636818181818182,3.6483366414904594
27637,3.964404761904762,3.9803216718137264
31421,3.3339285714285714,3.1139578260481358
3177,3.36,3.8594814352691174
12655,3.8709333333333333,3.726390367373824
38354,3.5342857142857143,3.5269979424774647
30029,2.5125113247414066,2.700460258871317
16787,3.4468576195773077,3.615343324840069
29311,3.3344000000000005,3.581604890525341
27118,3.8433333333333333,3.7081124745309353
5698,2.815901639344262,2.71359421312809
35943,3.0006451612903224,3.489043425768614
7670,3.4597297297297294,3.3714537248015404
24823,3.5242857142857145,3.533332273364067
12416,3.2403999999999997,3.449087481945753
22264,3.40758389261745,3.5254426170140505
17954,3.95,3.5451969858258963
21650,3.285,297846847.15326077
14148,3.696521739130435,-3045386.1848433223
3964,3.048791666666667,2.9396930262446404
27092,3.5309090909090908,3.3478676844388247
35030,2.6418518518518517,3.3855366073548794
13048,3.7868,3.715219471603632
318,2.8336666666666663,3.0699373465031385
15623,3.2427272727272727,2.9533082097768784
856,2.71025974025974,2.700624082237482
25494,3.5814814814814815,3.404232870787382
19421,2.9115463917525775,3.010625509545207
12218,2.840952380952381,2.794136742129922
34535,3.019705882352941,3.1878929007798433
34226,3.7503750000000005,3.431028440594673
38298,3.6503030303030304,2.772104360163212
14527,3.41648033126294,3.2857176810503006
21103,3.2436585365853654,3.020621385425329
6885,3.3559790596999903,3.494240168482065
38408,3.349809885931559,3.5548455081880093
25407,3.2299999999999995,-47259106.80888778
3203,3.6661904761904758,-940148.3929661959
27887,3.6668421052631572,3.456042345613241
12946,3.3833333333333333,3.423389470204711
38385,3.0945283018867924,3.1761071383953094
18635,2.8153846153846156,2.956218432635069
7438,3.240398351648351,3.1872971523553133
30502,3.6132,3.8152422718703747
37762,3.0275,2.749354287981987
15021,3.455454545454545,3.614113837480545
15258,3.71,3.5692003536969423
37708,3.042,2.8458354584872723
22939,3.223792372881356,3.3650211803615093
6334,3.884782608695652,4.145525928586721
34978,3.4526785714285717,3.509204948320985
24956,3.684310344827586,3.4576723277568817
7502,3.3096551724137933,3.424627672880888
15121,3.196965517241379,-940148.8561701607
16373,3.1097080291970802,3.169440796598792
30412,2.6402702702702707,2.939561825245619
28112,3.4132450331125828,3.6125910505652428
13145,2.7965217391304344,2.9872776977717876
20035,3.0720967741935477,3.315709199756384
22085,2.5900000000000003,3.1569979675114155
29818,3.7303448275862072,3.696649182587862
10627,3.402371134020618,2.924241777509451
22013,3.1,3.635641533881426
11522,3.2967796610169486,3.4075620248913765
2558,3.3241666666666667,4.366907889023423
18143,2.9650000000000003,2.959385719150305
9581,3.4000000000000004,3.1089355312287807
36484,3.8781690140845075,3.9620291255414486
10712,3.0142857142857142,2.895116813480854
35585,3.644137931034483,3.6096899677067995
3939,2.6487894736842104,2.7477401793003082
16838,3.637826086956522,3.60580943711102
35121,3.935483870967742,4.012560989707708
30693,3.155957446808511,3.0636800453066826
2184,3.1606,-940148.9108654466
37831,3.5315451670343103,3.5584806371480227
13258,3.0696551724137935,3.077376315370202
9193,2.9020588235294116,2.98638454452157
1454,3.018850574712644,2.968216499313712
4064,3.27,-49066571.03625409
21462,3.495714285714286,3.9339628610759974
38350,3.321754385964912,3.5332184601575136
5785,2.356101694915254,2.4595634937286377
22907,3.2500000000000004,3.533595582470298
28405,2.947188809216887,2.933531414717436
1843,2.7448333333333332,2.7725267615169287
163,2.658454157782516,2.5926558412611485
9341,3.4147619047619044,3.541365746408701
18387,3.8795454545454544,3.791838688775897
5473,3.536521739130434,3.50783733651042
19504,2.5,2.6317324452102184
19134,3.0903225806451617,2.9187884740531445
38602,3.8786363636363634,3.9053781274706125
19120,3.301182795698925,3.3474728260189295
3100,3.5978947368421053,3.617284584790468
24286,3.4620588235294116,3.3043957017362118
5072,3.652272727272727,3.6645984314382076
10349,3.4113333333333333,3.628011353313923
31669,3.4257446808510634,3.490677535533905
26182,3.105370370370371,3.2909225188195705
36309,3.220909090909091,3.47750910744071
14151,3.7083333333333335,-189146924.06830117
24577,2.704929577464789,2.532962618395686
35993,3.7394957983193278,3.8032767716795206
32587,2.7996666666666665,3.0559778437018394
2953,2.8706349206349207,3.010656366124749
38016,3.5846428571428572,3.7541940324008465
3784,2.9642857142857144,11572527.940168396
29857,3.778095238095238,12512680.207875147
12674,2.889090909090909,2.391194136813283
28908,3.4166763440860213,3.4892900977283716
695,3.4289285714285715,3.2087739259004593
11187,3.710655737704918,3.669798694550991
38154,3.2915625000000004,3.4938741736114025
2125,3.2690476190476194,3.354928309097886
11498,3.5076,3.6154843159019947
28396,3.6749397590361443,3.6858426928520203
31243,3.5412186379928317,3.4475386608392
22497,3.507391304347826,3.940821575000882
19842,3.420869565217391,3.2968658562749624
1047,3.060909090909091,2.8793649580329657
32175,3.6125000000000003,3.2832887303084135
14697,3.4647826086956526,-231053641.1023284
22798,3.94025641025641,-940148.783922432
16794,2.8726923076923074,3.01264432631433
17005,3.3467651515151515,3.808458551764488
29775,3.515909090909091,3.8688734248280525
31717,3.116521739130435,3.499137431383133
19235,2.9741999999999997,3.0023638140410185
9815,3.151957671957672,3.125483701005578
9959,2.8653703703703703,2.9567997716367245
34781,3.6363636363636362,3.8815487660467625
6113,2.9901013431013435,-318498593.6639879
30267,2.763628691983122,3.120030602440238
6163,3.412857142857143,3.6544805578887463
4851,3.0505000000000004,2.9242965392768383
32865,3.7525641025641026,3.793327094987035
12105,3.1303225806451613,3.7027972638607025
16682,3.9166666666666665,3.5171692967414856
8837,3.389444444444445,3.631239004433155
34372,2.4402127659574466,2.7417450807988644
2943,3.2857142857142856,3.4379458352923393
20330,3.9087500000000004,3.861514776945114
23771,3.055214285714286,3.037318740040064
31303,3.5429629629629633,3.650663321837783
5005,3.4395454545454545,3.424733232706785
32324,3.3460909090909094,3.214436825364828
23708,3.579565217391304,3.60085316747427
3756,3.186785714285714,3.082276623696089
9214,3.2783333333333338,3.714274575933814
7985,3.283186837953572,3.086002442985773
14710,3.963913043478261,3.4920327439904213
9864,3.7142857142857144,3.710631277412176
31576,3.317142857142857,3.404113631695509
17639,2.843695652173913,3.035122686997056
34478,3.96875,11572527.989170581
17431,3.4918666666666667,3.534713536500931
36614,3.4457142857142853,3.2106488309800625
8100,2.9811111111111113,2.8210442513227463
19914,3.444761904761905,3.773070504888892
14868,3.6806756756756758,3.8015660606324673
14636,3.682857142857143,3.6300983149558306
5185,3.520350877192982,3.598291255533695
20546,3.672962962962963,3.7712846100330353
23378,2.8054166666666664,2.623276934027672
19239,3.6738775510204076,3.360505599528551
18514,3.2746428571428576,3.489355433732271
17934,3.9189795918367345,3.5716336257755756
33147,3.5642307692307686,3.1191710084676743
12737,3.3647619047619046,3.5860523469746113
945,3.4668,3.767126025632024
1796,2.737,2.8054174967110157
27109,3.8168965517241378,3.584316249936819
31142,3.84,3.7332991380244493
7346,2.9591666666666665,71780850.54217109
3028,3.173149425287356,3.103857632726431
31798,3.5781666666666667,3.6969600785523653
9912,3.678888888888889,-229184641.37268668
15011,3.8007999999999997,3.6549661066383123
12091,2.88,3.4488770365715027
26678,2.254,2.3192553147673607
22288,3.27875,3.283264461904764
17590,3.717391304347826,3.3668523095548153
32619,2.91235027696318,2.7868869695812464
7385,3.2951614114114114,-940149.3624447975
7465,3.5476,3.638721378520131
24936,3.7916666666666665,3.297905756160617
10293,3.5293103448275867,2.951770097017288
31561,3.106382978723404,2.9370210729539394
27086,3.96875,3.980024667456746
20581,3.4866666666666664,3.474334727972746
28652,3.8008571428571427,3.897545386105776
29349,3.606363636363636,3.406683526933193
14370,3.677527272727273,509084948.11803657
29618,3.3195833333333336,-57114711.48709227
30958,3.728148148148148,3.5139291137456894
23731,3.8839130434782607,3.5427486151456833
37327,3.037323232323233,2.9897422678768635
28551,3.2021874999999995,3.253633238375187
34517,3.532105263157895,3.3837593477219343
21788,2.933818181818182,3.0679041016846895
4399,3.5590322580645166,3.571358572691679
3367,3.3388135593220336,3.3240825664252043
18341,3.6184,3.838919321075082
38125,3.1917992396004173,3.5399438738822937
17244,3.451764705882353,3.2958117239177227
22653,3.751875,3.705526437610388
21880,3.761904761904762,3.6223144233226776
35076,3.709166666666667,3.7838798593729734
15308,3.306082474226804,3.378641828894615
27025,3.6550909090909087,3.609794307500124
14822,3.774642857142857,3.6845801509916782
35944,3.9642857142857144,3.8285622969269753
36485,2.3914876033057846,2.964542891830206
32774,3.6208404558404554,3.5376141387969255
13866,2.8207692307692307,2.5724067874252796
34061,3.150645161290323,-940149.1783027425
429,2.9735135135135136,3.1832230389118195
22335,3.7267857142857146,-8597941.287316795
15583,3.6671875000000003,284493545.9709451
14088,3.6667857142857145,3.611377067863941
12039,3.072173913043478,3.0943454392254353
19732,3.2849404761904766,3.197177927941084
15355,2.6352839208734395,2.7407832499593496
37062,3.086067415730337,3.2543422263115644
9896,3.833636363636364,3.429154511541128
27447,3.828275862068966,3.0165616683661938
9482,3.7980416666666663,3.8069079257547855
23449,3.754405797101449,3.519602693617344
32729,3.5437030812324934,3.460263030603528
6429,2.852222222222223,3.24838924780488
31336,3.333030303030303,3.892203386873007
657,3.8822580645161286,-226433732.0007116
33620,3.7194736842105263,4.1724611315876245
36956,3.4463454545454546,1020030176.6403506
1546,3.108695652173913,3.0880992840975523
16381,3.0156521739130433,-1175770962.951681
34002,3.037222222222222,3.1346986070275307
24735,3.4339999999999997,3.0848078448325396
2113,3.4992,112106529.67116444
29928,3.455454545454545,12512680.317739174
32138,3.845117647058823,3.6577460430562496
36060,3.099942857142857,784332383.812064
365,3.2382142857142857,4.376225370913744
3812,2.8173170731707318,2.712051961570978
5840,3.3513513513513513,3.6044776178896427
38224,3.7732,3.796189233660698
22274,3.058266666666667,2.972930695861578
23995,3.2904347826086955,3.3769681081175804
29963,3.542083333333333,3.5232205912470818
11438,2.8370689655172416,2.9413084276020527
38149,3.8292628205128207,3.7753129340708256
35673,2.553870967741935,2.76812881603837
3729,2.809350649350649,3.009979924187064
24930,3.7175757575757578,3.6841971836984158
18075,3.1799999999999997,3.0885489713400602
3514,3.32625,3.2935973443090916
24276,3.0450000000000004,3.1191527023911476
30212,3.2302380952380956,3.789409566670656
5895,3.723333333333333,3.7356593050062656
26232,3.4683333333333337,3.6946957390755415
22725,3.790102564102564,3.6288032084703445
17298,3.5628124999999997,3.623793652281165
8018,3.6821736111111107,3.423652622848749
31917,3.4666666666666663,3.792776580899954
9013,3.3636363636363638,3.351311143487692
2218,3.5151724137931044,-200769079.5359997
33956,3.8652459016393443,-940148.9740026072
11357,3.358095238095238,3.138750107958913
21972,3.8742964352720453,3.780405918136239
15908,3.652727272727273,3.4321972634643316
9056,3.586551724137931,3.694584721699357
36619,3.5930389610389613,3.574237445369363
34270,3.7670873786407766,3.5167257841676474
12516,3.534620288248337,3.599462129175663
8187,3.198571428571428,3.135963197797537
3960,3.039230769230769,2.926811445504427
8017,3.7219481101335936,3.400734370574355
9337,3.52609375,3.6533186119049788
20227,3.2920833333333337,2.565593659877777
33892,3.386140350877193,3.2716166339814663
14047,3.492608695652174,3.577296230942011
10094,3.4446153846153846,3.510137375444174
2455,2.864090909090909,2.965243350714445
2069,3.1407971014492753,3.449797887355089
5630,3.3675862068965516,3.4382631815969944
16094,2.981132075471699,2.9600794352591038
29938,3.579565217391304,3.5941220112144947
6182,3.0237499999999997,3.7490319162607193
31263,3.393271604938271,784332383.8079094
25767,3.8428947368421054,3.706066258251667
277,3.5410810810810815,3.289320219308138
1525,2.777272727272727,117980009.2788101
16348,3.5652777777777778,63697327.24375814
14329,3.028969534050179,2.964896323159337
21866,3.7468,3.78251925483346
26684,3.23929203539823,3.609314424917102
8822,3.4365384615384613,3.565929803997278
34882,3.652272727272727,3.4474680088460445
2733,2.7389189189189187,3.1061947010457516
18929,3.6239130434782614,3.7069978527724743
15254,2.6792857142857147,2.7801378443837166
7786,2.739272727272727,3.1129658855497837
8166,3.7800945431380213,3.764923743903637
5335,3.982456140350877,3.9426659047603607
4578,3.077321428571429,2.9529839120805264
24264,3.03327868852459,3.105269830673933
20061,3.4175000000000004,3.2295472659170628
33313,2.6439534883720928,2.822294443845749
1371,3.6391666666666667,-940148.6026822627
31124,3.09175,3.2243257742375135
26641,3.0793650793650795,508164292.3104944
18998,2.6822866123003735,2.735701624304056
37582,3.8540625,3.7164999898523092
28653,3.203945578231293,3.1480437852442265
18336,3.5175850373637094,3.4595257602632046
36545,3.834285714285714,3.7411802485585213
36439,2.2962962962962963,2.7563912235200405
4428,3.560909090909091,316692378.6876415
12735,3.054146341463415,3.193557772785425
15562,2.1714285714285713,2.8403268307447433
26531,3.32391304347826,3.213713016360998
24985,3.6365584415584413,3.612178210169077
30026,3.533333333333333,3.7896581031382084
3051,3.9065624999999997,3.910131899639964
9745,3.640552995391705,3.5746922250837088
30103,2.702314814814815,2.9439960289746523
3602,3.218217821782178,3.1926118694245815
31837,3.656206896551724,3.18173149228096
15829,3.5028169014084503,3.6598183512687683
31345,3.7472000000000003,3.759561527520418
8349,3.3795192307692306,3.530272487550974
17180,3.150375,3.074838276952505
22851,3.9075925925925925,3.8475112561136484
27551,3.917706422018349,3.6822174806147814
37279,3.80296875,3.642024125903845
4788,3.249019607843137,3.2048784885555506
23070,3.9545454545454546,3.9189730919897556
35289,3.789473684210526,12512680.230247218
10249,3.483448275862069,3.532722832635045
18385,3.1471999999999998,3.313146037980914
13284,3.8121739130434777,3.474768154323101
32897,3.589041095890411,3.249087192118168
4398,2.906190476190476,90722870.92906083
22077,3.3334782608695654,3.349901679903269
17247,3.1051428571428574,3.1529420129954815
3861,3.88,188416954.65136778
632,3.864576271186441,3.7619646452367306
15902,3.412372881355932,3.5000260397791862
35501,3.2299627976190477,3.290289394557476
24943,3.753913043478261,-713281969.4189467
18924,2.971603773584906,3.0534410532563925
32541,3.6174074074074074,3.275052612647414
24537,3.3253846153846154,72618284.87204103
7875,3.065,3.004849849268794
37412,3.785806451612903,3.0780670531094074
5212,3.84,3.839425563812256
22531,3.8091603053435112,3.7573468536138535
24795,3.6509016393442617,3.7505109421908855
26046,3.849056603773585,3.7835099026560783
14173,3.500833333333333,-940148.5454429071
35476,3.8472131147540987,3.591620646417141
17899,2.8152691511387165,157602502.62392688
28566,3.3338888888888887,3.2895336132496595
5599,2.7377567547395127,3.0029881708323956
20953,3.2463043478260873,3.4974901266396046
11598,2.9892759076543376,3.0464090574532747
31776,3.6265853658536584,3.8225118461996317
7658,3.1035862068965514,3.2510146368294954
21372,3.408181818181818,3.5433894395828247
28659,3.4716425120772945,3.34766654856503
28872,3.6025806451612907,3.6860427260398865
18935,3.436086956521739,-417767869.28904456
36835,3.558970588235294,3.596217293292284
25594,3.7824137931034483,3.712970692664385
13875,3.635238095238095,3.810781806707382
1140,3.5939473684210523,3.4675570279359818
17200,3.4122916666666665,3.177624072879553
523,3.791111111111111,3.8281971365213394
12088,3.107142857142857,3.1588967628777027
29245,3.367692307692308,2.9498285613954067
26448,3.383666666666667,3.5834856182336807
14466,3.252162162162162,3.219908196479082
17363,3.649107142857143,3.689545702189207
9403,3.71078947368421,3.698464499786496
24398,2.901851851851852,-940149.0387260169
14852,3.7131034482758625,3.4852007646113634
31797,3.1542307692307694,-759122039.7647783
38246,3.2050000000000005,3.3327156100422144
13846,3.1316666666666664,3.338517230004072
37723,3.3114754098360653,3.546222100034356
16468,3.7057692307692305,3.3633794244378805
12577,3.3334782608695654,3.441016148775816
4970,3.7083333333333335,3.8497889917343855
16016,3.6867768824673517,3.6156971771270037
7246,3.6359090909090908,3.714620092883706
33870,3.3606,3.2324067689478397
37033,3.3006535947712417,3.584662403911352
13946,3.8931999999999998,3.818501256406307
25166,3.013737373737374,2.9205293264240026
10399,3.894545454545455,3.811159124597907
22103,3.9204761904761902,3.7316435985267162
15126,3.3502380952380957,3.3698909282684326
22858,3.0523880597014927,3.1824481785297394
555,3.4556666666666667,12512679.941974657
3246,3.825714285714286,3.5538297928869724
32507,3.5230000000000006,3.021512031555176
27006,3.1822077922077923,3.519413236528635
24422,2.6792307692307693,2.8537359684705734
9201,3.291271186440678,3.359582055360079
1663,2.7437681159420295,3.8253242522478104
16428,3.138203125,2.932551112025976
33936,3.8546153846153848,3.754628485068679
30873,3.643275862068965,2.8490072898566723
22774,2.714530386740331,2.5889646969735622
7436,3.764583333333333,-67017239.562495515
24655,3.67258064516129,3.577420201152563
33339,2.8333333333333335,2.901323826983571
21147,3.920327332242227,3.7578734885901213
38136,2.3343131868131866,-940149.1410207376
9119,2.820270270270271,2.930294767022133
32697,3.303636363636364,3.3495773635804653
29306,3.5503174603174603,3.6391644086688757
6559,3.638260869565217,3.767301544547081
10451,3.04175,3.2649897281080484
20154,3.667567567567567,3.7393424175679684
19820,3.822241379310345,3.8001513443887234
15543,3.1853012048192766,3.313767831772566
36326,3.3490909090909087,3.660141196101904
16291,3.556296296296296,3.21907296217978
35646,3.504516129032258,3.7684565894305706
33381,3.8664,3.870710790157318
14530,2.6666666666666665,2.7322869077324867
28686,3.0865217391304354,3.3760443292558193
35629,3.6797402597402593,3.713577354326844
28603,2.7684848484848485,2.986399920657277
25247,3.4541314460393404,3.4079960100352764
19025,3.7023115577889447,3.5722251795232296
34190,3.806279069767442,3.7746002301573753
22352,3.126515151515152,3.617548294365406
12850,3.455,2.9298815689980984
20789,2.990762655730312,3.0196068435907364
6832,3.547464878671775,3.549049135297537
30520,3.785,3.528038017451763
28343,3.04,3.109488930553198
21154,3.3008849557522124,3.234359636902809
19978,3.9565217391304346,3.832063116133213
37227,2.8556410256410256,3.251281265169382
8095,3.0582608695652174,3.1143622770905495
27621,3.889090909090909,-854072221.7946062
25824,3.5555555555555554,3.3685283921658993
28223,3.6275999999999997,3.414557686075568
30778,3.875833333333333,3.8938247449696064
26608,3.7531687242798353,3.7649829853326082
27222,3.9613953488372093,4.007624559104443
37434,3.45,3.966513080522418
32344,3.87,-940148.5857507624
29341,3.6735294117647057,3.6760547757148743
19308,2.7173279192654194,2.8018425963819027
3338,3.122333333333333,2.7459628377109766
7867,3.9366666666666665,335139896.2439791
20,2.659148936170213,2.73751425370574
1493,2.971702127659574,2.620794251561165
27339,3.1051428571428574,3.1889174059033394
8719,3.7554081632653062,3.6262563448399305
29668,3.5334285714285714,3.6269997246563435
32814,3.620431808719443,3.5367592982947826
38396,3.487692307692308,-940148.704806136
37178,3.9130434782608696,238442769.5568777
30737,2.885714285714286,413852347.38961357
15389,3.5148717948717954,3.4533475898206234
13716,3.4488888888888884,3.498241540044546
37959,3.3448387096774197,3.3980613984167576
26284,3.4474074074074075,3.204579468816519
29658,3.495142857142857,-26352799.086938042
28101,3.1513636363636364,3.2685486003756523
28765,2.965138535141461,2.8138927556574345
1952,3.8990848484848484,3.928553046658635
24663,3.923076923076923,-251893217.72256613
8693,3.2396,-4103318.5812889226
252,3.5020502645502645,3.6371291242539883
34358,3.1529166666666666,2.914507430046797
37925,3.6219512195121952,3.6284210179001093
35072,3.27928952991453,468330279.94223493
13809,2.8005454545454547,2.736183725297451
10376,3.8620689655172415,3.748440720140934
25174,3.3871999999999995,3.327038437128067
15038,3.1727353772559246,3.1455149054527283
3995,3.5221739130434786,3.16823573410511
10511,3.772631578947368,3.7250629272311926
25931,3.839310344827586,3.7615539878606796
23139,3.125833333333333,3.0038210600614548
31758,3.6762162162162157,3.6432029120624065
11069,3.7547619047619043,3.7601821199059486
35571,3.741388888888888,172902059.84541923
34651,3.0621875,2.8546104915440083
19611,3.397692307692308,3.44381869956851
8961,3.391034482758621,3.048553543165326
2902,3.4805882352941175,290928992.11824775
23784,3.446056338028169,3.3763815108686686
20815,2.788016759776536,3.5672267097979784
